"Responder ID","flag_straightline","flag_longstring","flag_speeding","flag_inconsistent","flag_duplicate","n_flags","qc_remove","longstring_max","irv"
"2_ABaOnucvyKlY3k4ihxwVirzjRJ7H7eoFQT-dx_2ZFqtU7hv62HolSdF5TcIECBzVGQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.484796063546818
"2_ABaOnufTKf7GMtPJz-OrAgUepRmoAB-I2MVZNtEb5wWLpjk1t9blBiMLVQ7Loo2Uuw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.734797526342252
"2_ABaOnudq0L_Nd91iiAAVXy9aOD8wGuWVrPrOeTLYm-F6fRs9XCdxoD24eCkEqCR6tQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.706250719394245
"2_ABaOnucpkhg2HQysTOKpMTOCRpQDPhJYIDuqBaWJbGcVQWAH3U1nrjmH05KzX-mxNA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,0.504066944535647
"2_ABaOnudBEfL0hTsAruygt-61p35C78821DcLHfC9VvbkKwJjuTBP8fX6KyBCWNkfWw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.61637270016212
"2_ABaOnufvPofGhNLX47_vFOXoX7BmBiuWT7ClWhOlP1KLu6PnBvUx5TsAUX7USRuI1w",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnufysT3lqf5Lj_ltueig0H7jDGcPS3qWPo1ZAkI1bLTw5OoI5trbFXEeiAgrTQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.682731427471203
"2_ABaOnucNcYNWs4IPPkrkb4qWZSkrna9iCPmaIUMEqMPqcA9j0IJgtBB64WCblYwgCg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.537746412235124
"2_ABaOnuflnqiAbEsVlajlj3MahuL-H4DAe3pAUcf1s__dgzUFddmPZY7XINNM7JN8Bw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.821114288717543
"2_ABaOnudSVDBKCSmnhXN0XzhVD-TDBVYP93DBBa-OMI4HuUMi7mzuZ9IwMxV8tnJIOg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.858395075278952
"2_ABaOnuffpPbQLTKPaWrTzQYLWNqG-1mouBmH1tVS9x8SS4shmSwDkRwcmHZu4V-_JQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.655379341347231
"2_ABaOnuckC40G_iSdNXlaCng0MY-8g9t4d9NebCtb4EvG0XZP0w0pduD20CR5RHOqqw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,39,0.347839238026982
"2_ABaOnuf_HCtJq16zWlqWUGsrc6p5gkFvWOY731rDJPuobu-D9mJuTOEi9hWURf9O5w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,20,0.479463301485384
"2_ABaOnue6qDfYgD1fVLZ0YpwYl7f0ZN-VPYj1qmLZMPlkTGRN3a4PRAoaAluxdqKchQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.547777779822946
"2_ABaOnucHcHvqjSuWuNXqqBVO87TvuzJQ-OaA90MYhfCJzji2iAsF7w7HgDSM1pUw9Q",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.587220219514703
"2_ABaOnufFgDeuOcY6GTO_GBI7DJ91AguhXmrMszqT7JVwqQXqLQ6VEgiviuSjNH3hyw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.825522987727651
"2_ABaOnucDXjCTBqoxc3iLyQ-ZsU56hLkIappDnk8CSwMwXKXB_sdTr0IvyMIuT0egXw",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnudw__1wigM79SiINEzvqfIccZNXypCbVodBDsA705Mxb8Jwg1HKCeB7t4yZbw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,19,0.488525318991581
"2_ABaOnuecomaMOvFfHS70Q4Api7HoCdYZmw9gp2tDDJV1S7_Cn9evFTXsXNJlFukzlQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.528669871499079
"2_ABaOnuci1JL6-K-xnl5lEbrBCMWRGsqY6A2N53EGGOPt1mjvUoCIzKWdIrBZCubZvQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,17,0.437572913291558
"2_ABaOnue9vcYUrMmZcFR2JwFrCzwOwiRY5EcHQM6zZQWKz0wDDtRche3IxSqz8kuQSg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.744611617543022
"2_ABaOnud_yioWDoZWkVCh99dxDM0y90g3YYAOg7sRqJIsr7BqcuiaP3mLcEnaML-1LQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.720665485285504
"2_ABaOnuebg5yMZjzdEnQpObFvxbWeI3XLxpzYzaVfP35sld6hpT3p-uiQ0QQHeUZDcw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.759692362992011
"2_ABaOnucBOeV4AvywcNhyBiBtuyKDmr2HVm9oCZMouAW71aNYENRisDHNThGuXX5fUg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.539991709734485
"2_ABaOnufUZjRTVGJhZeA1IrlY5KywAaUxYVytD5t5ienfy6n1GJTUyo700pQoXrbwpw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.974725984111244
"2_ABaOnucoHSIP4go9E4u2DHmTRymkYsKTs5lgie1ni6REiPKNRySiMHM4IRF9pkbpEw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.776235038403791
"2_ABaOnufDYc2sANdj4Re2BeT2uYjbckWHpqijC-9epoCl65qYJS10ebgpQ4FLOm20PQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.644207284034718
"2_ABaOnudeE8zE_fG6m3Ito0GmxMTyHWBcNTzZju7FSx5T_K2mMtsmChV9uP1Dv9YZQg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,30,0.365231199928332
"2_ABaOnuej__WEYTq6X3aFkPBYskeEX2bjd77oZWngA_W57p5ywpov7moi7h0JUMr59w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.903880188431698
"2_ABaOnudoWzG9mvAdY-NpMGraQx3ujzc_f12oQD6R7Km6XGNKB6MeHCi6kxY79IpG7A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,18,0.990120587594981
"2_ABaOnucg9jZ80v_phyVMVyDmO3CI5NOFIsgu24-5q7YCTjdAEs10HkoYzsKmLqzdMw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.61637270016212
"2_ABaOnucZELGJePmkYzAg6u6jBV7jgq5acu9xnS1D0DJ2vwrWPd80C9QuCrJPGa6LsQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.738697861886357
"2_ABaOnueFiPfp85S9OlAkhbT4CTj33u8aj8r1SaHOrOqZ0IGJUhY0Nb-eEP7dLJvzkw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.504066944535647
"2_ABaOnueSWC-TMxg5CfqFtNJiZZEiXgfBs7wtSN6-ELiAy5S5xi251BXwru19KyJkWg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.519725834001674
"2_ABaOnud4AAJk3AcULkGmRy9-5HMA0M3v76fKj8Hrel6kPY7jFwdx_yndciBVAB0ipg",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnueIrOuq0aSCK-32nLumgZtYhF-uKRsk0VYaDBsmgESoSzH0U8LksPU8Ae1eaQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,23,0.649118719432528
"2_ABaOnud_N6aWpZKfHf6Ac85a9FIjTRxzl0JC2biSR54f0t0cSE_CSyERPa2nMo515Q",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,1.11525743801826
"2_ABaOnud22sBYK8AyF2Ay87Isrwnc6PTtcYr3i1w9-w7sAaj0OlmFTiSrQuz0sAzqvQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,12,0.437227142464512
"2_ABaOnueKfogQOHIPAtQdnMQogkpt7IKfP6lV1x7PYl2-XUhteKPRE0cl0igZ188h_w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.719615411166201
"2_ABaOnueG5VHL9rb8yg0lH8vXnUf5GnJz6KxyjgYbF874iHI3cW_VtQSHCKJ8MvG_jA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,37,0.368118448019839
"2_ABaOnudOFcrQZSkuzXfeWJunmXGFwxs71a7uwmBHxfaO96u8Ox-l1ZQaX-s9gl4Fdg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.622476757778627
"2_ABaOnucpxf5OmfC2HXwLK4T5cYVHjfq9NYB9FaaJXsiQTgv20PRHNdZkicMMJzlQ5w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.818901038630908
"2_ABaOnudDPU_ZXVCLOt_cKMNL_Q2-CJFKS2ISd8IqMqYaC3l7uzwVhI5yQ6YQb4aYUQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.60572984979914
"2_ABaOnucPVco0tds1s-4ahGy9x5Gl2eYIF0GI03VyjHPtsrMoYcUKKS-Coyom3YvwMw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,38,0.283120627606264
"2_ABaOnue4lUCc-SKU7ApguLITE3VoNpxgvfFv4XU6WVUT4iEa4roX6aV6wMpl7vlnrw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.504366895139125
"2_ABaOnueFyqfMj3Wll0KnlMas7fIwxVNNJnDNykGwbxsM_mqs-OR9h-jjPn0uJkpIgA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,17,0.347839238026982
"2_ABaOnucMgKw54L21THfrUb4MDt6d7QjyJ_iNiOoq_-fjEgA2ovBfe6xHte4AosUoHA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.653530594811373
"2_ABaOnufAUSi9hSkzcMbuQ0nNb9dEFlMIRB7qqWRregRMdgrLA9UbpcyXbNdOV3vOjg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.681622916547688
"2_ABaOnufFqJ5m4pf7Jd0KD4DvulUTkM_ZXHvrzsZwHo0R543W7rA1Q5JMoTlKBwo96A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.45916096973529
"2_ABaOnufE2VmLsCRbL1rU-YkhC-3Q3mPMVIsH3kSYNvvNo4FVUcTFFvJhSFtBevfJww",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,38,0.184059224009919
"2_ABaOnufX357BkiS16G9tRQpMtlYED2Z_4wzqb226alUrjtghCUwMFyJliMj-304OLg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.900527505556473
"2_ABaOnudoK_H8JtG-4Er3CreW9XzlzA02gch3IragytjjURgnTxrZaEUpY3phk8dOvg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,1.10490300357449
"2_ABaOnudoC9R42iHKecmHBD6xvdex1YndsYFx8qYtUpZocWTGzLHGd2rwKBlEWlJi0w",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.51032888580585
"2_ABaOnuek74IvFzkpRkAdk4WMZxAviIcUxwa30GmrPSDAoXjCYQdy2BXVsLRcn-ZMgQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.420655438791795
"2_ABaOnuclt8Nv5IuYDVfx3o5fI2MlZv7JWKUUKbLt-A6083uLDPlKDw1-rTCuBUaTmA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.769188886197485
"2_ABaOnud7_JNrqISxbZ5Zd-gXYgJJljD8q9HmAdko7XgiefrELoshj3QrHTvJP1IRnA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.502865352970744
"2_ABaOnudtetm6WAgp2qqGmb57dVgAU4zxGUBxGNioQ9ET0-f-7ojTfneBy5VIXP3-RQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.504066944535647
"2_ABaOnueyDYixaLOYemKFne1WBgGqlRSdblGJXcf4LiocZ4MwKYIICbimrI44U8FNZQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.688027419648038
"2_ABaOnufmCMo2zDjK41YPf0KsBUlA9DU6XEp7NMIDVPDt3oI5vIVZ_OR4qVthmf3Ypg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,28,0.745220706902573
"2_ABaOnucBr02U_Vd5udq5coz3rWWGfVuX6Asfmdjy34IF3d01xF_iCbn6Q5yT2Sz_SQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,1.01366942877291
"2_ABaOnudJbERJtPcppNeETO8GP15KbdNY4p6v5uqMk1ySBq312cHJzmmHaHuh4QKbjQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.63665033885367
"2_ABaOnucCT-Y3K3NzFiccQYfQ5PhBCw2ebva2tUuq7304nis96ZI9_RXYmJvJFN7SCA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.67538163350597
"2_ABaOnufsLYnGyDc-avkLmhuMw-pB7ErK6Obi3-fhUef98HtACWqwpRzTXtnam_cgtQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.503166019875318
"2_ABaOnufQrCx3Mdjy8dgmL-9go9_OUcULgi4TJG8VFJ4xjNa0VtraUT9_4ZNlPCGZ9A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.632120658992973
"2_ABaOnueKScmk2gGLafZxJ_lstyiZcabWjIMc5JOmWLoeNY1lhnkwPpCymneunfyHUw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.479463301485384
"2_ABaOnufOqWsQGQmxcFW_U-lY3EZ8aAnzFqmsFbbt1GvgJOLcmIbOzmdLEA3DC5B_dA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.660894552251267
"2_ABaOnucG-vCTufKPb8JIEPFemA2A6FXhBGay1c6tPBaFo4NQlhmKTe-2Dq_xYy6fDA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.769188886197485
"2_ABaOnudDmtmf4rUtjjofWsf4BJEH-dV6tQevU7oEvXDONg1LA_Pmz3x7v-D7gQ3TLg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.493453820246914
"2_ABaOnucPlE4Fo45oRZuFPeCoq-qRnwVMtRFoD7UxONZaIO0a6LbhMZJ4t_GYncHvzA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.657222887439988
"2_ABaOnuf2jlIDXBMKMH-8brXWU65TiexmEd640HCrVy3Rn6mk6D-cWaS26e_ASrD-Kw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.793386151251063
"2_ABaOnueQ-9IMiO_EHTuy6LzSX41RjJOFeh1BK9GUKIZ2KyRfsLQe8TTX6XiGeAc39g",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.466675308882038
"2_ABaOnuc5AbAQRdh-CEmLLicbbVtC9JbXIEqk_1a8iyo7EEFxkBt4R98w36k51gf3yw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.560873918389061
"2_ABaOnucLCnzmBUTFhMMk55iemSEzHomR4dLz7lw2JNzHXPk1tXhMc2UyhyCy_6NdOw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.93803800856103
"2_ABaOnucCLWWkfAZ1dxY4Alqc4hg90zV9B8i6OxISmskr8zprwfp2WyX3tt0WhzQLdA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.834814171264758
"2_ABaOnufyIxjF_fQIkse1s3ORYRvj0v5MwK2kcLfmJzr3gfh8R_E1mia-9BWU29Afvw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.906553407395157
"2_ABaOnudL7bJWKnYF_Ilp2ZNtbJjmkYLJpHvYGAf7eY0ftT0uLxN62YQuozwU8pedhQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,28,0.410465039557981
"2_ABaOnufZgAlxlkXRBKHMZCD2LfcQtMgmjQO6EmZR31BUEvwV16lGm8iuhToF1MG3Ig",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0.864189768767735
"2_ABaOnufBmzV-mn7YcEy4qKRRESuYqw_bq22T-KB5R0CKxo70_UwePpADldBA2ZUkRQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.647952706780237
"2_ABaOnudWN1SN3y7bUfwM83n4sv3K5VH7q4lapd0qOI_RhJLpn8NaU_lL61z54QVdsg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.693064771849956
"2_ABaOnufuXpeFK9t7_oxCNg34Ctr4HFU7-0uODJREg4OO-GQI-ZbfhcmOmLo-kvscVA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.773111343485068
"2_ABaOnudRmOmZjfTau4Jnh_JBiGvsw0UPNztTEldlHSAvjLCGqXHw_9os_wxZNXi9Kg",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnue8hXEU_a_AuGl4l6AiOPpqu1-3M76dyezoDDDy2THQyXkDBmAr1Ik8IEWBSQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.431657142518499
"2_ABaOnufyiOiS4asgWlB29aHSCPu_ZYRatqFHQzw2SnNryF09PWmea9NOXWPklBoupA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.535491700366611
"2_ABaOnucqdNEnni7-6s9URouV29NA8i3x__qYzZmfk1gXwnjzGJegMqIaXo2Pm9W7Qg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,14,0.615636146184423
"2_ABaOnuf8P_qfFKgyGlTXCCnI5RUVuxOJzWOIvxGfbpbPCrO9UURyQQdNqbGrwKxv-A",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,16,0.365231199928332
"2_ABaOnuccyZKmZhKVKjHaYT69MdBxb493pnj6fmojFPPtowSp5YQF9ZInOmgrjC4wpg",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnueg37T0BNf0SctjrA1FcopBKURMmt6pL3OsH6x-OCIYt6ogL2sFHHW_BzP_QA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,36,0.131306432859723
"2_ABaOnucbcPcNF1dSoLPnr738eUdFrWNykWtceCfv5riG7HIJEYuXbU3Slw1-3KSmLw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.717932097957514
"2_ABaOnufAY9hXgQYr8xhvuNf0eSUKYrPdmcfHiwizpErkCpdNQq6g1zN31qoy73xFnw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,17,0.51151294513722
"2_ABaOnufpaMypZWNLwUNtrsdG9wOwfX_e8Ryksjqfn_40nq5sUoVBzTH4odYzLMFEPQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,18,1.07998341946897
"2_ABaOnudkJ_HODyOVLE8j21aWbRu8bM88KVGXhVLew4WgkyAYycePZ-cjoxEvRjnBhA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0.527810943439523
"2_ABaOnuccOcbT15nSrZK9wSYm3-Xnw52-zIK0o6Jn-P7nwS8tj70N8m-3PLgq_1VOJQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,40,0.418853908291695
"2_ABaOnue6Y2P65uS6BHGJKRdRTX7dYvoTjA0haTb9pFuAGGU5zmoyiGVdQMtdVsywvw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,26,0.903880188431698
"2_ABaOnudwvaAiKShBfMiFhCTXXum2w89Yo9FgZqjhtLgDdbcJ8TTj57MP5q0p2QFEaw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.681622916547688
"2_ABaOnudpHMHZx2hQqFFuf85APU0QppZZu6uw3IxB_b_l3TvmI6spk_p2hM4GmTE7YA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,20,0.488215635715457
"2_ABaOnufk7xZB8zUWsVgzW8BGiVBK-tdnxfms2fvqn6_S5hLX4SwQjgsN08m463wbkQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0.659290714953545
"2_ABaOnucfMp-l3mswDAhQJIYQX9BodAxKHsdXzQxd4vDzofAwcJzH_BIeUnmZPK7eug",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.563026993171129
"2_ABaOnufniMNDYlogDrKQhEPfEwY1Eb5DGXkHnkULaqCq6_UGRzY2xQBxj6zt8oMgsA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.919802972142409
"2_ABaOnuffNYnkbc0mHkU_bVK4AIB6qT4JhJ4DfcIswmu2Erbl6NvXc9KTK4uCBo5jzg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,18,0.705179180741319
"2_ABaOnucA0OysRpYZbd8dtCD9KYzybiY2QhGIeaqnO1fcfeuBc-5gPh5PkbFJHHRmmw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.627317240915752
"2_ABaOnucOggw-y2pnkOumlEmnkgW0Pv9fEG1_PceDLJsQhPZmzYN3XOFEMiviVMsSdg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,11,0.378250182077926
"2_ABaOnufWsn99Os3xds0eH7AyprLgnVOy3np-tcu1BeUUZZbo_BVEbNKLqFKQ4GfxIQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,19,0.527810943439523
"2_ABaOnucziRKEYJBAV63hZ6yXdTI8LWmu54khDOytHobsq9fjHLPk-XOgQy-JSa9aZA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,12,0.710520714279638
"2_ABaOnuf1e8drvjandk0OUhbu1ZOhihzUuCs28XCMeBCu2gs564MsnZLoKYTBKLFUUg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.686266630018766
"2_ABaOnucZpKlazoMPrWnBNj9Ce05Cyvep2VSQnd2F5mYNaNvUQ7INasjd4s-eYLG-LQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.736236896039678
"2_ABaOnucq6sKsPc-1eR9UkT-saB-F4ken_BaaUy__baJ9_pZD-sssoNxSqskQEOIQgA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.721294795973272
"2_ABaOnuemS3IoxT9PdPt5vvoyHyNIN0hOC0OpmRt71oUt_do4fRxLsA3v-7VfzkXXuw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.496813804601715
"2_ABaOnueeuHQo7pqCPeM_X2JF8bC8U2OPrlTaqMbnfK0x219TyFdG88SCsolyG-ygsw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.373016026248029
"2_ABaOnufn7alQBiUpsIhX8oc0NrttTjlfofn7vHIzJnH_F8jrm35BvTngBSv9AfI2ew",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.627317240915752
"2_ABaOnue9Sfk_ARL8Acxcc1GH303alOxOXW2BbBT1iAXZkvTdhCqwqEZEiTkP8ir84Q",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.45916096973529
"2_ABaOnuePuL4ECkeAX_dS6b2FzAh3-6qClggNcOitlMczUB7y8ZC_DuQb3r2-K8iWYQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0.623447860955271
"2_ABaOnufjSgRjFt87F1rSVv96V2dbA75lorsqMqonV85BQyP9g8_c4OBqOtbFUjj5zQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,23,0.749470472474205
"2_ABaOnueBT04UTXPvfx89cSwMskCCLnVMpyLfrn2eN2Sa37vzP8rdxv37GC_2_kx-oQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.662037771497437
"2_ABaOnudv_qpoWl_O4BCwDWXMPOzwiFpIpp9e5vghM-CpM86QG0O2yo_jODXqybl08g",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0.53802758684897
"2_ABaOnufHd7a8re6gnHLacJWg8iHZ5K_32njKPB8hifivkLUsxyCQ_fxt8gRQEP5fdA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.484796063546818
"2_ABaOnudIqHL_P7N72pR0qyK2E3wt40zEiHcQoZCgh-2sjCnW_l8EX5D3X3bmIUYCvQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.699364502819519
"2_ABaOnuesrrdpCZeOdO5X2HuNaH_AGqGC8IC_NRLBqHdwMIUQxBo_gTmRy71x6GzAhA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0.732323453573185
"2_ABaOnucGOOmoMwihfPxSX-GNXAWhA_NCDc-GJyNqm2deQMnvZTKqocMjINDWpzvlPQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,17,0.328611443719994
"2_ABaOnue7xRTI6oZlFtRICv7f-UTj6o-C7hPA7XndhQV9UaXI20kUm6SrKCWkwk3pgQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,0.720665485285504
"2_ABaOnudJr6k9KkEX8fgcLoy5XuObQ-JteDBzspwydfro8wTA1rKrhcSfChYlvmvXpw",TRUE,TRUE,FALSE,TRUE,TRUE,4,TRUE,58,0
"2_ABaOnucJbME7G6Cjqqd1eZMXGFPMCtEe86LoMwkXbnIcNe17JU8h_u4KmnK0AlbHEw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,15,0.410465039557981
"2_ABaOnuei1zEw8MCa0lES_JYSOguVD5bhhgCN1Aqpc2YWz0rENBQn30wvalCaaISMqQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,50,0.374634324632678
"2_ABaOnufRzaX7k3sGPiikskIUAH3KrTwCLJmjTifJRKlI5lzzUa1P40F4MohWkgZLNA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,18,0.514755064831333
"2_ABaOnueMzdNPcTuhzdRQXA_4tJJhDynAkZeJn69BDhiDrS7Xo-CAZ9Oy7IiB2bm3Dg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0.719615411166201
"2_ABaOnucSSB0dH81T1-WgkqBDOqwdjtCS8BUb8pbANcEnXRDTm7JZiXErabSU2jyG9g",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,34,0.223403795622112
"2_ABaOnueqxBu5affu5ngdT3G37n_RweGzRnMzG8i36DqzDumxaKkS7grpkRWOpej2xA",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,3,0.857690027870236
"2_ABaOnucUYRtqz7MaW4LEB4O8jlVTuA4_R81eEpAyjmiuznfwk5Zo-cHGNRd78UB0Fw",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,22,0.497118131616228
"2_ABaOnudL4XQgDGSzdZsXtSbaTAoxYRXyy2Gw__TiaxilGvpuoGa4SwL9vKUf6dThmg",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0.760687115759347
"2_ABaOnuecD4dDYHJjOB1MpDwb3IS-z6NHyCnxWZVZoNHNKCdySFhlH7RZq_dzSQdqrQ",FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,0.45916096973529
